RawFileName,RetentionTime,MS2 Scan Number,MS2 Injection Time,Sum SN,Ion Flux,Quant SN,Quant Ion Flux,Max IT Percent,Estimted Carrier Ratio,TMT126,TMT127n,TMT127c,TMT128n,TMT128c,TMT129n,TMT129c,TMT130n,TMT130c,TMT131n,TMT131c,TMT132n,TMT132c,TMT133n,TMT133c,TMT134n,TMT126_ppmerror,TMT127n_ppmerror,TMT127c_ppmerror,TMT128n_ppmerror,TMT128c_ppmerror,TMT129n_ppmerror,TMT129c_ppmerror,TMT130n_ppmerror,TMT130c_ppmerror,TMT131n_ppmerror,TMT131c_ppmerror,TMT132n_ppmerror,TMT132c_ppmerror,TMT133n_ppmerror,TMT133c_ppmerror,TMT134n_ppmerror
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,4.44651091386667,908,300,14.7362704779208,0.0491209015930692,0,0,1,∞,14.7362704779208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.74415744809603,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,4.4997733488,919,300,174.812303584809,0.582707678616029,33.3819875354246,0.111273291784749,1,33.893803572792,141.430316049384,8.43094317319202,0,2.35738345123412,4.60796082401098,2.93711068165888,3.00373100952644,4.02298277267106,2.27932230075808,5.74255332237304,0,0,0,0,0,0,-1.10709404133565,-1.06069290496295,-1000000,-1.33502088599484,-0.0473593169659926,-2.13682720790642,-1.32402331887448,-1.74604822109617,-2.35418977694967,-0.438021987612766,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,4.51057327706667,921,300,78.8830511847461,0.262943503949154,14.9172444247092,0.0497241480823639,1,34.3043553829998,63.9658067600369,3.40813876056304,0,0,3.27649470657104,2.98613264807435,0,2.42414723742409,0,2.82233107207664,0,0,0,0,0,0,-1.53052006678187,-1.12070792069423,-1000000,-1000000,-1.1191172756345,-1.9004976912621,-1000000,0.0127572019525754,-1000000,-1.36887456235492,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,4.53366583146667,926,300,2.23090229333168,0.00743634097777228,0,0,1,∞,2.23090229333168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55884041429412,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,4.64194086721667,948,300,2.52205214693999,0.00840684048979995,0,0,1,∞,2.52205214693999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.16758347354225,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,4.74149954721667,968,300,5.42233185990201,0.0180744395330067,0,0,1,∞,5.42233185990201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.40954120236866,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,4.87011107466667,994,181.989,4425.80540189354,24.3190819329385,3239.06080330476,17.7981130909273,0.60663,2.93108322604618,1186.74459858878,1497.42278594169,0,74.4317467933016,232.988113067115,138.516497876185,313.254515168936,324.620715028576,295.189393547713,362.637035881248,0,0,0,0,0,0,-2.0749249566413,-2.80112836117002,-1000000,-2.52592180133336,-3.14354897534167,-2.13682720790642,-3.09640796273048,-2.21506300057584,-3.40942178341849,-2.88150999631092,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,4.87458665893333,995,300,799.006675934251,2.6633555864475,658.19079318595,2.19396931061983,1,1.71155092664468,140.815882748301,230.891080918606,0,6.62716358293297,59.3215850343546,39.4449879357148,65.1421088433486,90.8424733881952,82.9500400701032,82.9713534126945,0,0,0,0,0,0,-2.0749249566413,-2.20097820385724,-1000000,-2.76410198440106,-2.30995945193283,-2.01866244958426,-2.38745410518808,-2.09780930570592,-2.47143777766843,-2.1833705652543,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,4.93156083573333,1006,300,1.95431253437861,0.00651437511459536,0,0,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95431253437861,0,0,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000,-12.7794873502373,-1000000,-1000000
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_8x_01,4.97390728428333,1015,300,179.553485352411,0.59851161784137,128.162439502015,0.427208131673382,1,3.20786939138051,51.3910458503962,51.9951397995615,0,2.94517903252325,9.93834083485325,6.09871216559808,12.5886941992454,15.754995154256,13.2421378580111,15.5992404579661,0,0,0,0,0,0,-1.71198836340168,-2.62108331397619,-1000000,-1.45411097752869,-1.95270679904333,0.108303200214621,-1.79665922390275,-1.74604822109617,-1.41620577119961,-1.71794427788323,-1000000,-1000000,-1000000,-1000000,-1000000,-1000000
